Date,GHI,Clearsky GHI,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Wind Speed,Wind Direction,Dew Point,Precipitable Water,Clearness Index,Season
01-04-2000 06:00,7,7,23,980,20.44,87.97,1.4,325.2,-1,0.943,1,Summer Season
01-04-2000 07:00,174,181,27,980,11.21,75.16,1.3,319.3,-6,0.924,0.961325967,Summer Season
01-04-2000 08:00,395,403,32,980,6.86,62.47,2,312.2,-8,0.904,0.980148883,Summer Season
01-04-2000 09:00,597,611,35,980,6.04,50.24,2.3,305.8,-7,0.888,0.977086743,Summer Season
01-04-2000 10:00,757,777,37,980,6.03,39.08,2.4,297.3,-6,0.867,0.974259974,Summer Season
01-04-2000 11:00,871,885,38,980,5.98,30.35,2.6,290.7,-6,0.851,0.984180791,Summer Season
01-04-2000 12:00,902,924,38,980,5.85,26.66,2.8,289.1,-5,0.839,0.976190476,Summer Season
01-04-2000 13:00,872,890,38,980,5.76,29.96,3.1,290.1,-6,0.827,0.979775281,Summer Season
01-04-2000 14:00,756,787,37,980,5.81,38.47,3.4,294.3,-6,0.813,0.960609911,Summer Season
01-04-2000 15:00,604,625,36,980,6.01,49.54,3.6,298.4,-7,0.79,0.9664,Summer Season
01-04-2000 16:00,405,419,34,980,6.33,61.72,3.9,301.6,-7,0.765,0.966587112,Summer Season
01-04-2000 17:00,175,196,32,980,7.19,74.38,3.8,303.2,-8,0.736,0.892857143,Summer Season
01-04-2000 18:00,4,13,28,980,8.81,87.18,4,304.3,-7,0.707,0.307692308,Summer Season
02-04-2000 06:00,9,9,20,980,18.55,87.71,2.6,320.5,-4,0.646,1,Summer Season
02-04-2000 07:00,179,188,24,980,14.08,74.9,2,318.1,-4,0.658,0.95212766,Summer Season
02-04-2000 08:00,400,413,29,980,10.58,62.2,2.2,310.9,-5,0.658,0.968523002,Summer Season
02-04-2000 09:00,602,623,33,980,7.85,49.95,2.8,305.7,-5,0.652,0.966292135,Summer Season
02-04-2000 10:00,766,790,35,980,6.43,38.75,3.1,298.6,-6,0.639,0.969620253,Summer Season
02-04-2000 11:00,870,899,37,980,5.61,29.97,3.2,293.1,-7,0.618,0.967741935,Summer Season
02-04-2000 12:00,900,938,38,980,4.97,26.28,3.4,290.9,-8,0.594,0.959488273,Summer Season
02-04-2000 13:00,861,905,38,980,4.48,29.65,3.5,291.1,-9,0.571,0.951381215,Summer Season
02-04-2000 14:00,759,801,37,980,4.3,38.24,3.6,290.8,-10,0.552,0.947565543,Summer Season
02-04-2000 15:00,606,636,36,980,4.44,49.36,3.7,291.7,-10,0.559,0.952830189,Summer Season
02-04-2000 16:00,410,427,35,980,4.87,61.57,3.6,293.6,-10,0.565,0.960187354,Summer Season
02-04-2000 17:00,177,201,32,980,5.86,74.25,3.4,293.7,-10,0.576,0.880597015,Summer Season
02-04-2000 18:00,6,15,28,980,7.6,87.04,3.4,291.9,-10,0.592,0.4,Summer Season
03-04-2000 06:00,11,11,22,980,18.34,87.45,1.3,331.7,-3,0.729,1,Summer Season
03-04-2000 07:00,184,191,26,980,10.24,74.64,0.8,331.9,-7,0.745,0.963350785,Summer Season
03-04-2000 08:00,404,415,31,980,6.14,61.93,0.5,306.4,-10,0.767,0.973493976,Summer Season
03-04-2000 09:00,607,623,35,980,5.3,49.65,0.9,276.4,-9,0.773,0.974317817,Summer Season
03-04-2000 10:00,774,788,37,980,4.61,38.42,0.9,259.4,-9,0.778,0.982233503,Summer Season
03-04-2000 11:00,879,895,39,980,4.15,29.6,1,245.2,-10,0.78,0.982122905,Summer Season
03-04-2000 12:00,903,933,39,980,3.92,25.89,1.1,234.9,-10,0.777,0.967845659,Summer Season
03-04-2000 13:00,871,898,39,980,3.86,29.34,1.3,227.7,-10,0.769,0.969933185,Summer Season
03-04-2000 14:00,762,795,39,980,3.98,38.01,1.5,224.4,-10,0.76,0.958490566,Summer Season
03-04-2000 15:00,615,631,37,980,4.3,49.18,1.7,221.6,-10,0.768,0.974643423,Summer Season
03-04-2000 16:00,413,423,36,980,4.84,61.43,1.8,222.1,-10,0.776,0.976359338,Summer Season
03-04-2000 17:00,190,200,32,980,6.09,74.11,1.6,226.6,-9,0.787,0.95,Summer Season
03-04-2000 18:00,7,15,29,980,7.66,86.9,1.3,237.2,-9,0.796,0.466666667,Summer Season
04-04-2000 06:00,11,13,23,980,13.75,87.19,2.2,110.2,-6,0.829,0.846153846,Summer Season
04-04-2000 07:00,189,194,27,980,8.87,74.38,2.3,116.4,-8,0.842,0.974226804,Summer Season
04-04-2000 08:00,408,417,32,980,6.46,61.67,2.2,131.2,-9,0.87,0.978417266,Summer Season
04-04-2000 09:00,613,623,35,980,5.56,49.37,2.3,149,-8,0.905,0.983948636,Summer Season
04-04-2000 10:00,778,787,37,980,5.07,38.09,2.7,160.3,-8,0.946,0.988564168,Summer Season
04-04-2000 11:00,882,891,38,980,4.79,29.23,3.1,167.9,-8,0.981,0.98989899,Summer Season
04-04-2000 12:00,912,928,39,980,4.72,25.51,3.5,172.8,-8,0.996,0.982758621,Summer Season
04-04-2000 13:00,888,893,39,980,4.78,29.03,3.8,175.9,-7,0.996,0.994400896,Summer Season
04-04-2000 14:00,771,790,39,980,4.83,37.79,3.9,180.2,-7,0.978,0.975949367,Summer Season
04-04-2000 15:00,611,628,38,980,4.98,49.01,3.8,185.4,-8,0.938,0.972929936,Summer Season
04-04-2000 16:00,413,423,36,970,5.15,61.28,3.6,192.4,-8,0.886,0.976359338,Summer Season
04-04-2000 17:00,187,202,33,980,5.67,73.98,3.1,203,-9,0.822,0.925742574,Summer Season
04-04-2000 18:00,9,17,29,980,6.74,86.77,2.9,224.6,-10,0.752,0.529411765,Summer Season
05-04-2000 06:00,14,17,18,980,16.31,86.93,1.3,277.8,-7,0.145,0.823529412,Summer Season
05-04-2000 07:00,189,215,22,980,5.36,74.13,1.6,266.1,-18,0.143,0.879069767,Summer Season
05-04-2000 08:00,411,451,26,980,3.77,61.4,1.7,261.4,-19,0.143,0.911308204,Summer Season
05-04-2000 09:00,616,668,31,980,2.06,49.08,1.6,246.5,-23,0.144,0.922155689,Summer Season
05-04-2000 10:00,779,841,34,980,1.21,37.77,1.8,239.4,-27,0.139,0.92627824,Summer Season
05-04-2000 11:00,880,953,35,980,0.86,28.86,2,241.7,-30,0.131,0.92339979,Summer Season
05-04-2000 12:00,915,993,36,980,0.73,25.13,2.2,247.6,-31,0.122,0.921450151,Summer Season
05-04-2000 13:00,883,957,37,980,0.71,28.72,2.4,255.1,-31,0.115,0.922675026,Summer Season
05-04-2000 14:00,767,849,36,980,0.75,37.56,2.4,265.2,-31,0.11,0.903415783,Summer Season
05-04-2000 15:00,620,677,35,980,0.83,48.84,2.4,275.7,-31,0.109,0.915805022,Summer Season
05-04-2000 16:00,416,459,33,980,0.94,61.14,2.3,285.7,-30,0.111,0.906318083,Summer Season
05-04-2000 17:00,184,221,29,980,1.56,73.84,2.3,297.5,-27,0.114,0.832579186,Summer Season
05-04-2000 18:00,10,20,25,980,3.73,86.63,2.5,309,-20,0.117,0.5,Summer Season
06-04-2000 06:00,16,19,19,980,18.9,86.67,1.6,321.3,-5,0.181,0.842105263,Summer Season
06-04-2000 07:00,194,216,23,980,8.65,73.87,1.7,305.6,-11,0.214,0.898148148,Summer Season
06-04-2000 08:00,417,447,27,980,5.61,61.14,1.7,293.7,-14,0.25,0.932885906,Summer Season
06-04-2000 09:00,615,660,32,980,2.82,48.8,2.4,299,-19,0.267,0.931818182,Summer Season
06-04-2000 10:00,778,828,35,980,2.02,37.45,2.7,301.4,-21,0.278,0.939613527,Summer Season
06-04-2000 11:00,884,935,37,980,1.77,28.49,2.9,300.7,-21,0.287,0.945454545,Summer Season
06-04-2000 12:00,913,972,37,980,1.6,24.75,3.1,298.9,-22,0.29,0.939300412,Summer Season
06-04-2000 13:00,886,936,38,980,1.46,28.42,3.4,298.1,-23,0.288,0.946581197,Summer Season
06-04-2000 14:00,770,830,37,980,1.38,37.34,3.5,295.3,-24,0.276,0.927710843,Summer Season
06-04-2000 15:00,623,661,36,980,1.38,48.67,3.8,291.7,-24,0.281,0.942511346,Summer Season
06-04-2000 16:00,418,447,34,980,1.46,60.99,3.9,290,-25,0.292,0.935123043,Summer Season
06-04-2000 17:00,187,216,31,980,1.79,73.71,3.6,288.6,-25,0.302,0.865740741,Summer Season
06-04-2000 18:00,9,21,27,980,2.47,86.5,3.6,290.1,-24,0.308,0.428571429,Summer Season
07-04-2000 06:00,19,20,21,980,13.45,86.42,1.5,353.2,-7,0.56,0.95,Summer Season
07-04-2000 07:00,198,210,26,980,6.95,73.62,1.3,2.4,-12,0.624,0.942857143,Summer Season
07-04-2000 08:00,416,434,31,980,3.24,60.88,0.9,355.2,-18,0.679,0.958525346,Summer Season
07-04-2000 09:00,620,640,36,980,1.87,48.52,1.3,322.6,-21,0.731,0.96875,Summer Season
07-04-2000 10:00,782,803,38,980,1.71,37.14,1.5,299.8,-21,0.782,0.97384807,Summer Season
07-04-2000 11:00,889,906,39,980,1.71,28.12,1.8,290.3,-20,0.831,0.981236203,Summer Season
07-04-2000 12:00,916,941,39,980,1.76,24.38,2.1,292.6,-19,0.868,0.973432519,Summer Season
07-04-2000 13:00,896,904,39,980,1.91,28.12,2.2,301.5,-19,0.886,0.991150442,Summer Season
07-04-2000 14:00,780,799,39,980,2.16,37.13,2.3,314.1,-18,0.892,0.976220275,Summer Season
07-04-2000 15:00,625,636,37,980,2.51,48.5,2.4,327.8,-17,0.902,0.982704403,Summer Season
07-04-2000 16:00,421,429,36,980,2.98,60.85,2.5,341.3,-16,0.91,0.981351981,Summer Season
07-04-2000 17:00,190,207,32,980,3.82,73.58,2.7,355.1,-15,0.914,0.917874396,Summer Season
07-04-2000 18:00,10,20,29,980,5.19,86.36,3.2,8.9,-14,0.91,0.5,Summer Season
08-04-2000 06:00,19,22,24,980,19.92,86.17,1.7,359.8,0,1.129,0.863636364,Summer Season
08-04-2000 07:00,199,207,28,980,11.95,73.37,1.4,358.6,-3,1.192,0.961352657,Summer Season
08-04-2000 08:00,421,427,33,980,8.27,60.62,1.1,341.1,-5,1.257,0.985948478,Summer Season
08-04-2000 09:00,605,630,37,980,6.53,48.24,1.4,327.5,-5,1.295,0.96031746,Summer Season
08-04-2000 10:00,782,790,38,980,5.97,36.82,1.7,311.5,-5,1.33,0.989873418,Summer Season
08-04-2000 11:00,618,892,40,980,5.59,27.76,2.2,303.5,-5,1.358,0.692825112,Summer Season
08-04-2000 12:00,874,927,40,980,5.41,24,2.7,301.8,-5,1.377,0.942826321,Summer Season
08-04-2000 13:00,891,891,40,980,5.42,27.82,3.1,303.3,-5,1.38,1,Summer Season
08-04-2000 14:00,788,788,39,980,5.65,36.91,3.4,309.2,-5,1.364,1,Summer Season
08-04-2000 15:00,627,627,38,980,6.1,48.34,3.5,313.8,-5,1.335,1,Summer Season
08-04-2000 16:00,424,425,36,980,6.73,60.71,3.4,316.2,-5,1.286,0.997647059,Summer Season
08-04-2000 17:00,197,206,34,980,7.81,73.45,3.2,317.2,-5,1.229,0.95631068,Summer Season
08-04-2000 18:00,11,21,30,980,9.54,86.23,3.2,317.6,-5,1.178,0.523809524,Summer Season
09-04-2000 06:00,22,25,23,980,12.73,85.92,2.5,319.4,-7,0.787,0.88,Summer Season
09-04-2000 07:00,208,216,27,980,9.23,73.12,1.8,315.3,-8,0.757,0.962962963,Summer Season
09-04-2000 08:00,429,441,31,980,6.54,60.37,1.7,308.6,-9,0.74,0.972789116,Summer Season
09-04-2000 09:00,633,648,35,980,4.96,47.97,2.2,303.2,-10,0.732,0.976851852,Summer Season
09-04-2000 10:00,796,813,38,980,4.57,36.51,2.3,298.2,-9,0.722,0.979089791,Summer Season
09-04-2000 11:00,901,918,39,980,4.3,27.4,2.4,294.5,-9,0.702,0.981481481,Summer Season
09-04-2000 12:00,929,955,40,980,4.08,23.63,2.4,293.3,-9,0.673,0.972774869,Summer Season
09-04-2000 13:00,901,919,40,980,4,27.53,2.5,294.7,-9,0.641,0.980413493,Summer Season
09-04-2000 14:00,785,815,39,980,4.05,36.7,2.8,295.7,-10,0.61,0.963190184,Summer Season
09-04-2000 15:00,630,651,38,980,4.19,48.17,3.1,296.8,-10,0.587,0.967741935,Summer Season
09-04-2000 16:00,426,442,36,980,4.47,60.57,3.3,297.2,-10,0.568,0.963800905,Summer Season
09-04-2000 17:00,200,216,33,980,5.11,73.32,3.3,294.9,-11,0.557,0.925925926,Summer Season
09-04-2000 18:00,15,24,30,980,6.27,86.09,3.3,288.6,-11,0.563,0.625,Summer Season
10-04-2000 06:00,25,29,22,980,22.59,85.67,0.3,309,0,0.423,0.862068966,Summer Season
10-04-2000 07:00,212,228,26,980,10.36,72.87,0.1,261,-7,0.395,0.929824561,Summer Season
10-04-2000 08:00,433,458,31,980,4.77,60.11,0.3,260.8,-13,0.375,0.945414847,Summer Season
10-04-2000 09:00,637,669,35,980,3.57,47.7,0.8,289.1,-14,0.359,0.952167414,Summer Season
10-04-2000 10:00,800,837,39,980,2.77,36.21,1.3,294.5,-15,0.348,0.955794504,Summer Season
10-04-2000 11:00,905,943,41,980,2.32,27.04,1.6,289.6,-16,0.339,0.959703075,Summer Season
10-04-2000 12:00,938,980,41,980,2.01,23.26,1.9,287.2,-17,0.328,0.957142857,Summer Season
10-04-2000 13:00,903,944,42,980,1.8,27.24,2,288.1,-18,0.314,0.956567797,Summer Season
10-04-2000 14:00,788,837,41,980,1.75,36.49,2.3,290.7,-19,0.299,0.941457587,Summer Season
10-04-2000 15:00,632,670,40,970,1.81,48.01,2.6,294.4,-19,0.287,0.943283582,Summer Season
10-04-2000 16:00,428,457,38,970,1.99,60.44,2.7,297.1,-19,0.278,0.93654267,Summer Season
10-04-2000 17:00,202,225,34,980,2.52,73.19,2.7,295.4,-19,0.278,0.897777778,Summer Season
10-04-2000 18:00,17,26,30,980,3.52,85.96,2.7,290.4,-17,0.288,0.653846154,Summer Season
11-04-2000 06:00,28,31,25,980,14.52,85.42,1.2,112.3,-4,0.492,0.903225806,Summer Season
11-04-2000 07:00,213,229,29,980,6.77,72.63,1.4,127.2,-10,0.49,0.930131004,Summer Season
11-04-2000 08:00,435,457,34,980,4.49,59.87,0.9,153.2,-12,0.489,0.951859956,Summer Season
11-04-2000 09:00,641,665,38,980,3.32,47.43,0.9,225.7,-13,0.509,0.963909774,Summer Season
11-04-2000 10:00,804,828,41,980,2.83,35.91,1.5,248.4,-13,0.531,0.971014493,Summer Season
11-04-2000 11:00,908,931,42,980,2.67,26.69,2,257.3,-13,0.552,0.975295381,Summer Season
11-04-2000 12:00,935,965,43,980,2.7,22.89,2.3,264.8,-12,0.573,0.968911917,Summer Season
11-04-2000 13:00,906,927,43,980,2.86,26.95,2.5,271.2,-12,0.591,0.977346278,Summer Season
11-04-2000 14:00,790,820,42,980,3.12,36.29,2.6,276.8,-11,0.606,0.963414634,Summer Season
11-04-2000 15:00,634,654,41,980,3.46,47.85,2.5,281.9,-10,0.612,0.96941896,Summer Season
11-04-2000 16:00,430,445,39,980,3.94,60.3,2.4,286.8,-10,0.618,0.966292135,Summer Season
11-04-2000 17:00,205,219,36,980,4.99,73.06,2.2,289.1,-9,0.629,0.936073059,Summer Season
11-04-2000 18:00,16,26,32,980,6.62,85.83,2,289.2,-8,0.646,0.615384615,Summer Season
12-04-2000 06:00,28,33,27,980,20.13,85.18,0.6,48.9,1,0.896,0.848484848,Summer Season
12-04-2000 07:00,217,227,31,980,11.38,72.39,0.2,73.6,-2,0.899,0.955947137,Summer Season
12-04-2000 08:00,441,450,36,980,5.64,59.62,1,285.5,-7,0.895,0.98,Summer Season
12-04-2000 09:00,644,655,40,980,4.26,47.17,1.5,282.6,-8,0.882,0.983206107,Summer Season
12-04-2000 10:00,807,817,42,980,3.68,35.61,1.9,277.8,-9,0.866,0.987760098,Summer Season
12-04-2000 11:00,911,920,44,980,3.29,26.34,2.1,273.3,-9,0.847,0.990217391,Summer Season
12-04-2000 12:00,943,956,45,980,2.99,22.53,2.2,270.2,-10,0.823,0.986401674,Summer Season
12-04-2000 13:00,908,919,45,980,2.84,26.66,2.3,268.8,-10,0.797,0.988030468,Summer Season
12-04-2000 14:00,801,815,44,980,2.88,36.08,2.4,271.6,-11,0.771,0.982822086,Summer Season
12-04-2000 15:00,636,651,43,980,3.1,47.7,2.5,276.3,-10,0.752,0.976958525,Summer Season
12-04-2000 16:00,432,444,41,980,3.48,60.16,2.6,281.8,-10,0.73,0.972972973,Summer Season
12-04-2000 17:00,207,220,37,980,4.28,72.93,2.5,286.3,-10,0.706,0.940909091,Summer Season
12-04-2000 18:00,17,27,34,980,5.61,85.69,2.5,290.5,-9,0.683,0.62962963,Summer Season
13-04-2000 06:00,28,34,27,980,17.19,84.94,2.6,100,0,1.334,0.823529412,Summer Season
13-04-2000 07:00,221,225,32,980,13.11,72.15,2.2,115.5,0,1.476,0.982222222,Summer Season
13-04-2000 08:00,442,442,37,980,8.41,59.38,1.4,134.2,-2,1.605,1,Summer Season
13-04-2000 09:00,641,641,41,980,5.46,46.91,0.8,163,-4,1.662,1,Summer Season
13-04-2000 10:00,798,798,43,980,4.67,35.31,0.6,216.1,-5,1.702,1,Summer Season
13-04-2000 11:00,897,897,45,980,4.41,25.99,0.9,247.3,-5,1.729,1,Summer Season
13-04-2000 12:00,930,930,45,980,4.38,22.17,1.3,261.2,-4,1.743,1,Summer Season
13-04-2000 13:00,893,893,45,970,4.53,26.38,1.6,271.5,-4,1.75,1,Summer Season
13-04-2000 14:00,673,790,44,970,4.94,35.88,1.8,284.1,-3,1.747,0.851898734,Summer Season
13-04-2000 15:00,338,630,43,970,5.64,47.54,1.9,296.9,-3,1.76,0.536507937,Summer Season
13-04-2000 16:00,333,429,41,970,6.59,60.03,1.9,309.8,-2,1.74,0.776223776,Summer Season
13-04-2000 17:00,182,212,38,970,8.03,72.8,1.8,326.4,-1,1.684,0.858490566,Summer Season
13-04-2000 18:00,13,27,34,970,10.06,85.56,1.9,345.9,-1,1.616,0.481481481,Summer Season
14-04-2000 06:00,22,36,28,980,15.6,84.7,3.8,2.6,0,1.931,0.611111111,Summer Season
14-04-2000 07:00,43,224,31,980,12.91,71.92,3.7,11.1,-1,2.023,0.191964286,Summer Season
14-04-2000 08:00,204,440,35,980,10.41,59.14,3.3,21.7,0,2.048,0.463636364,Summer Season
14-04-2000 09:00,157,638,39,980,8.81,46.65,3.6,34.3,0,1.993,0.246081505,Summer Season
14-04-2000 10:00,359,796,41,980,7.9,35.02,3.1,46.2,0,1.932,0.451005025,Summer Season
14-04-2000 11:00,238,897,43,980,7,25.65,2.5,54.9,0,1.877,0.265328874,Summer Season
14-04-2000 12:00,905,931,44,970,6.39,21.81,1.8,61.5,0,1.826,0.97207304,Summer Season
14-04-2000 13:00,823,895,44,970,6.18,26.1,1.1,67.5,-1,1.789,0.919553073,Summer Season
14-04-2000 14:00,317,791,43,970,6.33,35.69,0.7,42.8,-1,1.781,0.400758534,Summer Season
14-04-2000 15:00,111,631,42,970,6.81,47.39,0.9,15.9,-1,1.782,0.175911252,Summer Season
14-04-2000 16:00,79,430,40,970,7.63,59.9,1.4,13.3,-1,1.787,0.18372093,Summer Season
14-04-2000 17:00,41,214,37,970,8.9,72.67,2.3,14.4,-1,1.788,0.191588785,Summer Season
14-04-2000 18:00,6,28,34,970,10.91,85.42,3.6,14.5,0,1.793,0.214285714,Summer Season
15-04-2000 06:00,40,40,27,980,19.2,84.46,2.2,76.2,1,1.425,1,Summer Season
15-04-2000 07:00,226,234,31,980,13.82,71.69,1.4,93.5,0,1.346,0.965811966,Summer Season
15-04-2000 08:00,448,454,37,980,7.84,58.9,1.1,143.3,-3,1.275,0.986784141,Summer Season
15-04-2000 09:00,649,656,40,980,6.24,46.4,1.2,168.7,-4,1.247,0.989329268,Summer Season
15-04-2000 10:00,816,816,41,980,5.57,34.73,1.4,182.1,-4,1.221,1,Summer Season
15-04-2000 11:00,916,916,42,980,5.2,25.31,1.4,193.6,-4,1.208,1,Summer Season
15-04-2000 12:00,949,949,43,980,5.04,21.45,1.3,208.2,-4,1.208,1,Summer Season
15-04-2000 13:00,911,911,43,980,5.09,25.83,1.2,227.6,-4,1.215,1,Summer Season
15-04-2000 14:00,806,806,42,980,5.25,35.49,1.3,251.8,-4,1.224,1,Summer Season
15-04-2000 15:00,642,644,41,970,5.6,47.24,1.6,272.4,-4,1.237,0.99689441,Summer Season
15-04-2000 16:00,435,440,39,970,6.22,59.77,1.9,286.2,-4,1.243,0.988636364,Summer Season
15-04-2000 17:00,204,220,36,980,7.24,72.55,2.3,296.9,-4,1.244,0.927272727,Summer Season
15-04-2000 18:00,22,30,33,980,9.23,85.29,2.8,306.4,-3,1.25,0.733333333,Summer Season
16-04-2000 06:00,40,43,28,980,20.55,84.23,1.4,52.8,2,1.304,0.930232558,Summer Season
16-04-2000 07:00,230,237,32,980,12.28,71.46,0.9,64.3,0,1.351,0.970464135,Summer Season
16-04-2000 08:00,456,456,37,980,8.75,58.67,0.7,352.2,-1,1.411,1,Summer Season
16-04-2000 09:00,655,655,39,980,7.55,46.15,1,332.2,-1,1.463,1,Summer Season
16-04-2000 10:00,811,811,41,980,6.81,34.45,1,320.5,-1,1.497,1,Summer Season
16-04-2000 11:00,910,910,43,980,6.27,24.97,1.1,306.5,-1,1.516,1,Summer Season
16-04-2000 12:00,942,942,43,980,5.98,21.1,1.2,294.6,-2,1.522,1,Summer Season
16-04-2000 13:00,905,905,43,980,5.89,25.56,1.5,288.5,-2,1.518,1,Summer Season
16-04-2000 14:00,801,801,42,980,6.05,35.3,1.7,286.2,-2,1.503,1,Summer Season
16-04-2000 15:00,640,640,41,980,6.51,47.09,2,285,-2,1.49,1,Summer Season
16-04-2000 16:00,438,438,39,980,7.27,59.64,2.3,285.5,-2,1.472,1,Summer Season
16-04-2000 17:00,206,220,37,980,8.49,72.42,2.4,287.3,-2,1.455,0.936363636,Summer Season
16-04-2000 18:00,23,32,33,980,10.83,85.16,2.4,292.2,-1,1.445,0.71875,Summer Season
17-04-2000 06:00,43,45,28,980,21.95,84,1.2,71,4,1.45,0.955555556,Summer Season
17-04-2000 07:00,230,240,32,980,12.55,71.24,0.5,98.8,0,1.429,0.958333333,Summer Season
17-04-2000 08:00,456,459,37,980,8.41,58.44,0.6,282.7,-1,1.411,0.993464052,Summer Season
17-04-2000 09:00,659,659,40,980,7.07,45.91,1.3,285.7,-2,1.404,1,Summer Season
17-04-2000 10:00,817,817,42,980,6.26,34.17,1.6,282.2,-2,1.405,1,Summer Season
17-04-2000 11:00,916,916,43,980,5.65,24.64,1.9,280.9,-2,1.412,1,Summer Season
17-04-2000 12:00,948,948,44,980,5.22,20.75,2.3,281.5,-3,1.417,1,Summer Season
17-04-2000 13:00,909,909,44,980,5.03,25.29,2.6,284.1,-4,1.423,1,Summer Season
17-04-2000 14:00,805,805,43,970,5.08,35.11,2.9,285.6,-4,1.428,1,Summer Season
17-04-2000 15:00,533,643,42,970,5.45,46.95,3.1,286.5,-4,1.451,0.828926905,Summer Season
17-04-2000 16:00,440,440,40,970,6.14,59.51,3.2,287.5,-3,1.47,1,Summer Season
17-04-2000 17:00,203,222,38,970,7.32,72.29,3,288.7,-3,1.485,0.914414414,Summer Season
17-04-2000 18:00,22,33,34,980,9.43,85.03,2.7,291.5,-2,1.501,0.666666667,Summer Season
18-04-2000 06:00,47,47,29,980,21.35,83.77,1,90.4,4,1.625,1,Summer Season
18-04-2000 07:00,229,242,33,980,11.52,71.01,0.8,119,0,1.667,0.946280992,Summer Season
18-04-2000 08:00,455,458,38,980,7.55,58.22,0.4,244.2,-2,1.714,0.993449782,Summer Season
18-04-2000 09:00,656,656,41,980,6.28,45.67,0.8,264.1,-3,1.737,1,Summer Season
18-04-2000 10:00,812,812,43,980,5.63,33.9,1.1,265.6,-3,1.74,1,Summer Season
18-04-2000 11:00,910,910,44,980,5.15,24.31,1.2,267.6,-3,1.709,1,Summer Season
18-04-2000 12:00,944,944,44,980,4.86,20.4,1.3,268.2,-4,1.646,1,Summer Season
18-04-2000 13:00,840,908,44,980,4.64,25.03,1.3,266.3,-4,1.562,0.925110132,Summer Season
18-04-2000 14:00,772,805,44,980,4.44,34.93,1.2,271.9,-5,1.477,0.959006211,Summer Season
18-04-2000 15:00,639,645,43,980,4.46,46.8,1.2,281,-6,1.42,0.990697674,Summer Season
18-04-2000 16:00,442,444,41,980,4.71,59.38,1.1,290.3,-6,1.371,0.995495495,Summer Season
18-04-2000 17:00,216,225,38,980,5.55,72.17,1.1,311,-6,1.334,0.96,Summer Season
18-04-2000 18:00,23,35,35,980,7.23,84.89,1.3,346.8,-5,1.304,0.657142857,Summer Season
19-04-2000 06:00,39,51,29,980,18.42,83.55,2.5,103.1,2,1.369,0.764705882,Summer Season
19-04-2000 07:00,170,248,32,980,14.54,70.8,2,117.5,1,1.401,0.685483871,Summer Season
19-04-2000 08:00,449,466,37,980,9.34,58,1.7,140.7,0,1.449,0.963519313,Summer Season
19-04-2000 09:00,659,664,42,980,6.27,45.43,1.3,160.3,-2,1.477,0.99246988,Summer Season
19-04-2000 10:00,816,820,44,980,5.04,33.63,1.2,170.1,-4,1.488,0.995121951,Summer Season
19-04-2000 11:00,910,919,45,980,4.18,23.98,1.2,180.8,-5,1.479,0.990206746,Summer Season
19-04-2000 12:00,841,951,46,980,3.59,20.05,1.2,195.8,-6,1.453,0.884332282,Summer Season
19-04-2000 13:00,886,913,46,980,3.32,24.77,1.3,215,-8,1.418,0.970427163,Summer Season
19-04-2000 14:00,808,810,45,980,3.24,34.75,1.3,233.5,-8,1.383,0.997530864,Summer Season
19-04-2000 15:00,648,648,44,970,3.37,46.66,1.3,253,-9,1.38,1,Summer Season
19-04-2000 16:00,438,446,42,970,3.69,59.25,1.4,272.6,-9,1.384,0.98206278,Summer Season
19-04-2000 17:00,208,227,39,970,4.39,72.05,1.6,293.4,-9,1.391,0.916299559,Summer Season
19-04-2000 18:00,22,36,36,980,5.64,84.76,1.8,315.4,-8,1.401,0.611111111,Summer Season
20-04-2000 06:00,49,53,30,980,13.23,83.33,2.1,61.4,0,1.656,0.924528302,Summer Season
20-04-2000 07:00,206,249,35,980,9.28,70.58,1.7,69.4,-2,1.692,0.827309237,Summer Season
20-04-2000 08:00,353,465,40,980,6.76,57.78,1.5,46.3,-2,1.723,0.759139785,Summer Season
20-04-2000 09:00,661,661,43,980,6.08,45.2,1.3,41.7,-2,1.774,1,Summer Season
20-04-2000 10:00,815,815,45,980,5.66,33.37,0.9,53.1,-1,1.807,1,Summer Season
20-04-2000 11:00,912,912,46,980,5.38,23.66,0.4,75.1,-1,1.825,1,Summer Season
20-04-2000 12:00,943,943,46,980,5.27,19.71,0.2,159.4,-1,1.826,1,Summer Season
20-04-2000 13:00,905,905,46,980,5.39,24.51,0.5,230.7,-1,1.812,1,Summer Season
20-04-2000 14:00,802,802,45,980,5.61,34.57,0.9,257,-1,1.79,1,Summer Season
20-04-2000 15:00,642,642,44,970,6.02,46.52,1.4,272.8,-1,1.754,1,Summer Season
20-04-2000 16:00,442,442,42,970,6.67,59.13,1.7,282.6,-1,1.727,1,Summer Season
20-04-2000 17:00,216,226,39,970,7.65,71.92,1.8,291.9,-1,1.708,0.955752212,Summer Season
20-04-2000 18:00,24,37,36,970,9.51,84.63,1.8,308.1,-1,1.693,0.648648649,Summer Season
21-04-2000 06:00,49,55,30,980,19.1,83.11,1.7,96.8,3,1.741,0.890909091,Summer Season
21-04-2000 07:00,237,252,34,980,13.64,70.37,1.2,115.9,2,1.744,0.94047619,Summer Season
21-04-2000 08:00,468,468,39,980,8.71,57.57,0.3,161.7,0,1.743,1,Summer Season
